fechas,INPC,Inflación
1991-06-01,10.5166475834763,0.23103396721552016
1991-07-01,10.609584269262,0.21966981084729897
1991-08-01,10.6834229773116,0.2075825503746871
1991-09-01,10.7898503743119,0.20247147890271688
1991-10-01,10.915342738584,0.19921675679124418
1991-11-01,11.1863740967847,0.19720736304579112
1991-12-01,11.4496798668257,0.18794622340154143
1992-01-01,11.6577784653893,0.17947390998963364
1992-02-01,11.795900435066,0.17297158396332413
1992-03-01,11.9159477202904,0.16824853492142156
1992-04-01,12.0221713196406,0.16644375410826995
1992-05-01,12.1014378917723,0.16276778426380534
1992-06-01,12.1833451921855,0.15848183515514092
1992-07-01,12.2602724145201,0.15558462078862623
1992-08-01,12.3355922314014,0.1546479304992896
1992-09-01,12.4428965245267,0.15320380662092536
1992-10-01,12.5324935377915,0.1481539185655738
1992-11-01,12.6366203406883,0.12964399646892222
1992-12-01,12.8165534814412,0.11938094606259497
1993-01-01,12.9773197638673,0.11318977302541611
1993-02-01,13.0833453107992,0.10914341663193228
1993-03-01,13.1595936894285,0.1043681961628975
1993-04-01,13.2354804035143,0.10092262467525459
1993-05-01,13.3111374897297,0.09996329434371343
1993-06-01,13.3857971232443,0.09869636886181832
1993-07-01,13.4501234404208,0.09704931388731075
1993-08-01,13.5221121948547,0.09618670439129007
1993-09-01,13.6222606722309,0.09478212290679311
1993-10-01,13.677973025024,0.09140076424363008
1993-11-01,13.7383023563383,0.08718169779167351
1993-12-01,13.8430548971257,0.08009184506356637
1994-01-01,13.9503749805667,0.07498121602957442
1994-02-01,14.022124062044,0.07175372421531345
1994-03-01,14.0942247629785,0.07102279109884813
1994-04-01,14.1632513049319,0.07009725927071431
1994-05-01,14.231682244253,0.06915597973753562
1994-06-01,14.3028945689645,0.06851272563571653
1994-07-01,14.3663267698675,0.06811858147660521
1994-08-01,14.4332866454444,0.06738403272059923
1994-09-01,14.5359366445482,0.06707227194527543
1994-10-01,14.6122453040552,0.06830487801971374
1994-11-01,14.690360856448,0.06929957395139574
1994-12-01,14.8192043681591,0.07051546629610517
1995-01-01,15.3769909442995,0.10226362844870618
1995-02-01,16.0287073487094,0.1431012361455959
1995-03-01,16.9736172029501,0.20429590760713134
1995-04-01,18.3261332553113,0.2939213504550193
1995-05-01,19.0920901909918,0.34152026888469345
1995-06-01,19.698024268685,0.37720544423415237
1995-07-01,20.099588355294,0.39907637333237256
1995-08-01,20.4329812657101,0.4156845746675024
1995-09-01,20.8556425301303,0.4347642701065535
1995-10-01,21.2847621166146,0.45663870772191584
1995-11-01,21.8096083843478,0.4846203301244958
1995-12-01,22.5201672711919,0.5196610230694487
1996-01-01,23.3297537612935,0.5171858945486483
1996-02-01,23.8742620287622,0.4894689577500153
1996-03-01,24.3998258803534,0.4375147965580719
1996-04-01,25.0934496172036,0.36927137152246714
1996-05-01,25.5508423029622,0.3382946574921286
1996-06-01,25.9669017285474,0.31824904743509563
1996-07-01,26.3360306880634,0.3102771172488612
1996-08-01,26.6860717149303,0.3060292753125513
1996-09-01,27.1127514903968,0.30001995628889433
1996-10-01,27.4511675396208,0.2897098585937583
1996-11-01,27.8670834484336,0.2777434127809968
1996-12-01,28.7593364537036,0.27704808349682764
1997-01-01,29.4988860288599,0.2644319494619629
1997-02-01,29.9945980915094,0.2563570784040907
1997-03-01,30.3678890736628,0.2445944992629987
1997-04-01,30.6959718117285,0.22326632168914373
1997-05-01,30.976119445603,0.21233261425639305
1997-06-01,31.2509569123077,0.20349193904604856
1997-07-01,31.5232110408611,0.19696135739805132
1997-08-01,31.8035021966878,0.1917640983814941
1997-09-01,32.1996125889942,0.18761877046669873
1997-10-01,32.4569408230776,0.1823519264246911
1997-11-01,32.8200420108443,0.17773508919854697
1997-12-01,33.2798745076214,0.15718506096950136
1998-01-01,34.00392411086,0.15271892225328942
1998-02-01,34.5992378438525,0.15351563432505344
1998-03-01,35.0045333976035,0.15268247037828964
1998-04-01,35.3320420634022,0.15103187741077861
1998-05-01,35.6134813637621,0.1497076457980071
1998-06-01,36.0344204113821,0.15306614490228654
1998-07-01,36.3818781104596,0.1541298271708611
1998-08-01,36.731632103784,0.15495557302520746
1998-09-01,37.3273763870906,0.15924923891317455
1998-10-01,37.8622689272582,0.16653843421796832
1998-11-01,38.5327862255935,0.1740626722190548
1998-12-01,39.4729743246935,0.186091441410148
1999-01-01,40.4697702805404,0.19015000000001114
1999-02-01,41.013642812364,0.18539151057199343
1999-03-01,41.3946837830669,0.1825520801228817
1999-04-01,41.7745766092366,0.18234254714951037
1999-05-01,42.0258770767504,0.18005528994739417
1999-06-01,42.3020062047591,0.17393330381962446
1999-07-01,42.581579771548,0.1704063116880712
1999-08-01,42.8212552562384,0.16578689275903602
1999-09-01,43.2350183927565,0.15826566390315633
1999-10-01,43.508851226519,0.14913481043909793
1999-11-01,43.8957764470198,0.1391799230408155
1999-12-01,44.335516388566,0.12318661431172129
2000-01-01,44.9308301163779,0.11023190408329464
2000-02-01,45.3293803145216,0.10522687589351554
2000-03-01,45.5806807820354,0.10112402406322629
2000-04-01,45.8400182716419,0.09731856053105781
2000-05-01,46.0113790737289,0.09483447519012911
2000-06-01,46.2839202410061,0.09413061917141463
2000-07-01,46.4644662097181,0.09118699820443377
2000-08-01,46.7197851882783,0.09104193486882761
2000-09-01,47.0610716040147,0.08849431209908332
2000-10-01,47.3851358258534,0.089091862691419
2000-11-01,47.7902878628328,0.08872177988498509
2000-12-01,48.307671180741,0.08959306478720541
2001-01-01,48.5754762479341,0.08111682161482436
2001-02-01,48.5433281595649,0.070902090934027
2001-03-01,48.8508877817244,0.07174546197164045
2001-04-01,49.0973086323825,0.07105778931933071
2001-05-01,49.2099704636254,0.06951739883238583
2001-06-01,49.3263637671915,0.0657343524563827
2001-07-01,49.1982019640303,0.05883497600022869
2001-08-01,49.4896875471858,0.05928756623655129
2001-09-01,49.9503811497724,0.061394894915890896
2001-10-01,50.1761353677535,0.0589003174361975
2001-11-01,50.3651489088722,0.05387833305021594
2001-12-01,50.434898785093,0.04403498559044716
2002-01-01,50.9004720097159,0.04786357111384332
2002-02-01,50.8677498490805,0.047883443052670005
2002-03-01,51.1279484444964,0.046612472488654744
2002-04-01,51.4072349725615,0.04704792186216644
2002-05-01,51.5114292313976,0.04676813958816273
2002-06-01,51.7625861769592,0.04938986423702518
2002-07-01,51.9111813533618,0.05514387276419197
2002-08-01,52.1085603012643,0.05291754472245436
2002-09-01,52.4219835649941,0.049481152262097705
2002-10-01,52.6530360866857,0.049364119033448395
2002-11-01,53.0788772813736,0.053881075134146084
2002-12-01,53.3099298030651,0.057004794045941054
2003-01-01,53.5254406753155,0.051570615398194075
2003-02-01,53.6741224549695,0.05516997732778095
2003-03-01,54.0129304127862,0.05642671094893803
2003-04-01,54.1051441994704,0.05248111921111698
2003-05-01,53.9305596707487,0.04696298424343803
2003-06-01,53.9751123991466,0.04274373414464838
2003-07-01,54.0533387013335,0.041265817731828136
2003-08-01,54.2154899105024,0.04043346423422456
2003-09-01,54.5382381638973,0.04036960173930493
2003-10-01,54.7382073867067,0.03960210948876819
2003-11-01,55.1925416053699,0.03982119502625614
2003-12-01,55.4298107868381,0.03976521806733113
2004-01-01,55.7743173494501,0.04201509872242348
2004-02-01,56.1079447574531,0.045344426534881466
2004-03-01,56.2980709356166,0.04230728652132987
2004-04-01,56.3830319525618,0.04210113080363431
2004-05-01,56.2416029426468,0.042852202647390314
2004-06-01,56.3317445094056,0.04366145813336475
2004-07-01,56.4793901790965,0.044882546315370364
2004-08-01,56.8280411815599,0.048188281160425506
2004-09-01,57.2979170496642,0.05060080740917172
2004-10-01,57.6947471653946,0.05401236028430678
2004-11-01,58.1868993976974,0.054252942612017296
2004-12-01,58.3070881533761,0.05190848256009595
2005-01-01,58.3091603733014,0.045448212444617164
2005-02-01,58.5034309913156,0.042694243109738794
2005-03-01,58.7671209768338,0.043856743227327355
2005-04-01,58.9764151893082,0.0459958102098581
2005-05-01,58.8282514646358,0.045991728305232904
2005-06-01,58.771783471666,0.043315522775137616
2005-07-01,59.0017998833952,0.04466071068225297
2005-08-01,59.0722553608615,0.03949131683303242
2005-09-01,59.3090064873482,0.03509882280608645
2005-10-01,59.4545799371139,0.030502478270237443
2005-11-01,59.8824933517271,0.029140476148086236
2005-12-01,60.2503123885007,0.03332741003997608
2006-01-01,60.6036258857962,0.03935000088846041
2006-02-01,60.6963577274618,0.03748372871450445
2006-03-01,60.7725118097234,0.03412436749590175
2006-04-01,60.8616172665192,0.031965355492694636
2006-05-01,60.5906745112619,0.029958786854060726
2006-06-01,60.6429980643804,0.031838655936254234
2006-07-01,60.8092937134007,0.03063455409119098
2006-08-01,61.1196086472422,0.034658458084489974
2006-09-01,61.7366121300559,0.04093148387548129
2006-10-01,62.0065187753508,0.04292249379166635
2006-11-01,62.3318573036518,0.040902838456275736
2006-12-01,62.6924235706863,0.04053275552230495
2007-01-01,63.0162079340435,0.03980920304659108
2007-02-01,63.1923466277105,0.04112254826650652
2007-03-01,63.3291131427925,0.04206838349998976
2007-04-01,63.2912951291521,0.039921348984091054
2007-05-01,62.9825343602545,0.03947570922895105
2007-06-01,63.0581703875346,0.039826070613959264
2007-07-01,63.3260048129042,0.041386948372809096
2007-08-01,63.5839961936272,0.04032073504607103
2007-09-01,64.0777025908746,0.037920617605107454
2007-10-01,64.3274050918955,0.037429714849066986
2007-11-01,64.7812212555773,0.039295539357881326
2007-12-01,65.0490556809461,0.037590381357687885
2008-01-01,65.350563680104,0.03704373561328511
2008-02-01,65.5448342981189,0.03722741433021581
2008-03-01,66.0198907160361,0.04248879290598184
2008-04-01,66.1701266606339,0.045485426164960874
2008-05-01,66.0986350732053,0.04947563232573304
2008-06-01,66.3721681033693,0.05255461259766925
2008-07-01,66.7420593600682,0.05394394541794756
2008-08-01,67.1274922662089,0.05572937035588299
2008-09-01,67.5849348147597,0.0547340507239813
2008-10-01,68.0454856931997,0.05779932512422503
2008-11-01,68.8189417803872,0.0623285644597551
2008-12-01,69.295552363249,0.06528145009715747
2009-01-01,69.4561494074742,0.06282402929938535
2009-02-01,69.6094936819603,0.06201342069695426
2009-03-01,70.0099501825605,0.06043723222273112
2009-04-01,70.2549901887493,0.06173274458224043
2009-05-01,70.0503584711078,0.05978524962771026
2009-06-01,70.1793541614693,0.05736118265973489
2009-07-01,70.3705164495951,0.05436537506209782
2009-08-01,70.5388843185408,0.050819596221519214
2009-09-01,70.8927158708178,0.04894257966104765
2009-10-01,71.107190633106,0.04499497518043705
2009-11-01,71.4760457798425,0.03861006767489328
2009-12-01,71.7718551742052,0.035735378772584925
2010-01-01,72.5520459761509,0.04457339767734858
2010-02-01,72.9716705110621,0.04830054998623168
2010-03-01,73.4897254924342,0.04970401065562413
2010-04-01,73.2555646408536,0.04270976971234153
2010-05-01,72.7939776524521,0.03916638317384069
2010-06-01,72.7711832332712,0.03693150361342168
2010-07-01,72.9291900025896,0.03636002237992986
2010-08-01,73.1317495003058,0.03675795565543827
2010-09-01,73.5151101865211,0.036991026278100136
2010-10-01,73.9689263502028,0.040245377318625764
2010-11-01,74.5615812488919,0.04316880481264085
2010-12-01,74.93095445061,0.04401585090335214
2011-01-01,75.2959913456337,0.03782037201796884
2011-02-01,75.578460244005,0.03572331172749732
2011-03-01,75.7234509285414,0.030395071163208387
2011-04-01,75.7174409519803,0.033606679891096336
2011-05-01,75.1592643788689,0.03249289024580615
2011-06-01,75.1555081435182,0.03276468519968878
2011-07-01,75.5161067371837,0.03547162301545148
2011-08-01,75.6355550213354,0.03423691540456231
2011-09-01,75.8211130476591,0.03136773998280429
2011-10-01,76.332712302422,0.031956472384470525
2011-11-01,77.1583328325019,0.03482693821824756
2011-12-01,77.7923853596971,0.0381875678758794
2012-01-01,78.3430494621071,0.040467733567467024
2012-02-01,78.502313840976,0.03868633453938264
2012-03-01,78.5473886651842,0.037292776570730934
2012-04-01,78.3009796261795,0.03412078699064436
2012-05-01,78.0538193401046,0.038512284349200065
2012-06-01,78.4136666866999,0.043352225587509396
2012-07-01,78.8538974697999,0.044199719461605724
2012-08-01,79.0905402968928,0.045679380214540766
2012-09-01,79.4391189374361,0.04771765731667421
2012-10-01,79.8410361199591,0.04596094795685368
2012-11-01,80.3834365045976,0.0417985142200632
2012-12-01,80.5682432838512,0.035682900213421576
2013-01-01,80.8927820181501,0.032545740477925245
2013-02-01,81.2909429653224,0.03552289082835691
2013-03-01,81.8874331390108,0.04252266727877929
2013-04-01,81.9415229280606,0.04649422420079041
2013-05-01,81.6688202416011,0.04631420899142458
2013-06-01,81.619237934972,0.04088026212420215
2013-07-01,81.5921930404471,0.03472619183720038
2013-08-01,81.8243283851193,0.03456529792266316
